transaction_id,id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost
1288,76,1419,2017-02-28,False,Approved,175.89,131.92
1289,98,1368,2017-06-05,False,Approved,569.56,528.43
1290,263,367,2017-10-08,True,Approved,1577.53,826.51
1291,43,463,2017-08-21,True,Approved,1289.85,74.51
1292,147,3187,2017-10-28,True,Approved,1386.84,1234.29
1293,146,1931,2017-01-01,True,Approved,544.05,376.84
1294,9,2311,2017-04-09,False,Approved,1231.15,161.6
1295,132,158,2017-06-08,True,Approved,1065.03,230.09
1296,292,3375,2017-10-24,True,Approved,227.88,136.73
1297,1017,3255,2017-09-15,True,Approved,1555.58,818.01
1298,132,743,2017-06-02,False,Approved,1065.03,230.09
1299,105,668,2017-01-29,True,Approved,495.72,297.43
1300,113,604,2017-05-21,False,Approved,1873.97,863.95
1301,509,1893,2017-11-12,True,Approved,752.64,205.36
1302,5,2008,2017-05-25,True,Approved,1538.99,829.65
1303,18,3326,2017-02-14,False,Approved,1807.45,778.69
1304,146,2294,2017-09-29,False,Approved,544.05,376.84
1305,149,2161,2017-08-28,False,Approved,742.54,667.4
1306,230,1356,2017-11-20,False,Approved,1793.43,248.82
1307,89,1843,2017-04-23,True,Approved,478.16,298.72
1308,119,1908,2017-08-16,False,Approved,358.39,215.03
1309,42,2435,2017-08-29,False,Approved,642.31,513.85
1310,350,495,2017-06-26,True,Approved,1061.56,733.58
1311,1,1625,2017-03-08,True,Approved,2091.47,388.92
1312,113,2774,2017-02-26,True,Approved,1873.97,863.95
1313,25,1473,2017-09-03,True,Approved,1469.44,596.55
1314,10,3469,2017-06-04,False,Approved,574.64,459.71
1315,394,1170,2017-10-05,False,Approved,1151.96,649.49
1316,25,2540,2017-08-04,False,Approved,1469.44,596.55
1317,13,2142,2017-01-09,True,Approved,1661.92,1479.11
1318,9,3478,2017-06-08,True,Approved,1231.15,161.6
1319,419,414,2017-03-01,True,Approved,742.54,667.4
1320,98,372,2017-10-27,False,Approved,569.56,528.43
1321,81,364,2017-10-17,False,Approved,1071.23,380.74
1322,1,3214,2017-10-23,False,Approved,2091.47,388.92
1323,144,2380,2017-02-24,True,Approved,980.37,234.43
1324,57,643,2017-06-16,False,Approved,100.35,75.26
1325,442,1298,2017-01-11,True,Approved,1280.28,829.51
1326,57,756,2017-03-28,False,Approved,100.35,75.26
1327,523,773,2017-03-20,False,Approved,1227.34,770.89
1328,442,1641,2017-04-27,True,Approved,1280.28,829.51
1329,91,54,2017-10-07,True,Approved,1945.43,333.18
1330,166,2261,2017-04-25,True,Approved,363.01,290.41
1331,150,2881,2017-02-13,False,Approved,230.91,173.18
1332,56,2678,2017-03-20,False,Approved,1635.3,993.66
1333,353,1841,2017-11-24,True,Approved,2083.94,675.03
1334,99,1304,2017-01-18,True,Approved,71.49,53.62
1335,275,1969,2017-09-30,False,Approved,575.27,431.45
1336,394,1016,2017-10-07,False,Approved,1151.96,649.49
1337,125,635,2017-09-21,True,Approved,795.34,101.58
1338,112,677,2017-10-20,False,Approved,358.39,215.03
1339,24,482,2017-05-23,True,Approved,1362.99,57.74
1340,166,442,2017-02-18,False,Approved,363.01,290.41
1341,108,1533,2017-09-17,False,Approved,1812.75,582.48
1342,3,226,2017-04-03,True,Approved,1198.46,381.1
1343,89,3353,2017-04-22,True,Approved,478.16,298.72
1344,194,3216,2017-06-19,True,Approved,586.45,521.94
1345,42,3254,2017-11-29,False,Approved,642.31,513.85
1346,235,82,2017-02-20,True,Approved,1311.44,1167.18
1347,183,3373,2017-10-01,True,Approved,1842.92,1105.75
1348,217,918,2017-05-10,True,Approved,1894.19,598.76
1349,68,406,2017-02-17,False,Approved,2091.47,388.92
1350,48,2223,2017-01-12,False,Approved,235.63,125.07
1351,31,1196,2017-06-28,True,Approved,1403.5,954.82
1352,45,999,2017-08-15,False,Approved,1163.89,589.27
1353,394,1576,2017-04-20,True,Approved,1151.96,649.49
1354,43,1872,2017-07-30,True,Approved,1289.85,74.51
1355,35,1864,2017-02-28,,Approved,1415.01,1259.36
1356,434,3251,2017-03-27,True,Approved,1483.2,99.59
1357,12,853,2017-05-23,False,Approved,1057.51,154.4
1358,52,636,2017-10-13,False,Approved,227.88,136.73
1359,12,935,2017-03-27,True,Approved,1057.51,154.4
1360,1,3289,2017-08-17,False,Approved,2091.47,388.92
1361,688,613,2017-10-18,False,Approved,1661.92,1479.11
1362,138,1395,2017-01-27,,Approved,1179.0,707.4
1363,68,2347,2017-05-15,True,Approved,2091.47,388.92
1364,109,1771,2017-08-08,True,Approved,945.04,507.58
1365,91,1698,2017-09-21,True,Approved,1945.43,333.18
1366,135,1793,2017-02-20,True,Approved,1807.45,778.69
1367,227,1403,2017-07-19,True,Approved,1163.89,589.27
1368,10,520,2017-12-06,False,Approved,574.64,459.71
1369,59,2618,2017-12-17,True,Approved,1977.36,1759.85
1370,442,347,2017-01-18,True,Approved,1280.28,829.51
1371,170,3352,2017-11-23,True,Approved,1036.59,206.35
1372,90,3254,2017-04-19,,Approved,1024.66,614.8
1373,1177,566,2017-01-04,False,Approved,912.52,141.4
1374,1373,616,2017-09-29,True,Approved,1810.0,1610.9
1375,243,2812,2017-10-04,True,Approved,1992.93,762.63
1376,201,2924,2017-07-16,False,Cancelled,688.63,612.88
1377,149,1499,2017-07-06,True,Approved,742.54,667.4
1378,332,137,2017-03-25,True,Approved,1280.28,829.51
1379,227,3128,2017-03-09,True,Approved,1577.53,826.51
1380,42,957,2017-06-02,False,Approved,642.31,513.85
1381,11,114,2017-10-21,False,Approved,71.16,56.93
1382,130,1393,2017-12-29,,Approved,1172.78,1043.77
1383,0,2755,2017-10-25,True,Approved,71.49,53.62
1384,199,1389,2017-02-21,True,Approved,1890.39,260.14
1385,91,1130,2017-05-29,False,Approved,1945.43,333.18
1386,568,564,2017-01-05,True,Approved,1172.78,1043.77
1387,77,1814,2017-06-27,False,Approved,1073.07,933.84
1388,199,2992,2017-11-10,True,Approved,1890.39,260.14
1389,56,486,2017-02-15,True,Approved,1635.3,993.66
1390,97,3474,2017-08-15,True,Approved,533.51,400.13
1391,64,3084,2017-02-03,False,Approved,1216.14,1082.36
1392,105,1541,2017-10-21,False,Approved,495.72,297.43
1393,135,2939,2017-03-12,False,Approved,1807.45,778.69
1394,147,145,2017-05-15,True,Approved,1386.84,1234.29
1395,116,681,2017-01-17,True,Approved,1810.0,1610.9
1396,87,3252,2017-02-26,True,Approved,752.64,205.36
1397,333,2603,2017-04-20,True,Approved,774.53,464.72
1398,79,2985,2017-07-28,True,Approved,958.74,748.9
1399,210,3109,2017-07-14,False,Approved,1458.17,874.9
1400,195,3244,2017-12-09,False,Approved,12.01,7.21
1401,33,2965,2017-09-20,False,Approved,1720.7,1531.42
1402,57,3220,2017-10-11,True,Approved,100.35,75.26
1403,82,2891,2017-01-01,True,Approved,183.86,137.9
1404,89,17,2017-03-14,False,Approved,478.16,298.72
1405,1,16,2017-08-17,False,Approved,2091.47,388.92
1406,931,2459,2017-05-13,True,Approved,642.7,211.37
1407,144,1404,2017-11-01,True,Approved,980.37,234.43
1408,509,1001,2017-02-07,True,Approved,752.64,205.36
1409,249,2205,2017-05-04,True,Approved,1762.96,950.52
1410,132,2969,2017-07-15,False,Approved,1065.03,230.09
1411,16,1183,2017-07-30,False,Approved,1555.58,818.01
1412,199,3240,2017-09-05,True,Approved,1890.39,260.14
1413,16,2446,2017-10-20,False,Approved,1555.58,818.01
1414,138,993,2017-09-12,True,Approved,1179.0,707.4
1415,230,1528,2017-04-25,True,Approved,1793.43,248.82
1416,199,2088,2017-05-26,True,Approved,1890.39,260.14
1417,221,1311,2017-02-16,True,Approved,1703.52,1516.13
1418,6,36,2017-04-08,False,Approved,60.34,45.26
1419,353,421,2017-02-23,False,Approved,2083.94,675.03
1420,82,988,2017-09-09,False,Approved,235.63,125.07
1421,149,2651,2017-03-29,True,Cancelled,742.54,667.4
1422,1,2469,2017-04-15,True,Approved,2091.47,388.92
1423,4,2982,2017-09-02,False,Approved,1765.3,709.48
1424,235,770,2017-08-02,True,Approved,1311.44,1167.18
1425,16,1813,2017-12-12,False,Approved,1555.58,818.01
1426,35,1252,2017-07-09,False,Approved,1415.01,1259.36
1427,212,1642,2017-10-07,False,Approved,1148.64,689.18
1428,125,1082,2017-07-08,True,Approved,795.34,101.58
1429,132,2667,2017-09-09,False,Approved,1065.03,230.09
1430,145,470,2017-01-24,False,Approved,416.98,312.74
1431,190,997,2017-02-15,False,Approved,774.53,464.72
1432,12,2036,2017-09-20,False,Approved,1057.51,154.4
1433,135,3315,2017-07-19,False,Approved,1807.45,778.69
1434,16,2312,2017-04-29,True,Approved,1555.58,818.01
1435,475,1681,2017-12-08,False,Approved,1466.68,363.25
1436,231,2938,2017-06-12,True,Approved,748.17,448.9
1437,125,1992,2017-02-27,False,Approved,795.34,101.58
1438,263,2969,2017-12-19,False,Approved,1577.53,826.51
1439,249,2858,2017-08-21,True,Approved,1762.96,950.52
1440,107,2574,2017-10-24,True,Approved,1992.93,762.63
1441,394,1370,2017-10-21,True,Approved,1151.96,649.49
1442,10,110,2017-01-19,True,Approved,574.64,459.71
1443,67,3273,2017-02-03,True,Approved,1129.13,677.48
1444,353,901,2017-10-09,True,Approved,2083.94,675.03
1445,49,1244,2017-11-14,False,Approved,642.7,211.37
1446,18,249,2017-06-19,False,Approved,1807.45,778.69
1447,31,1783,2017-11-10,True,Approved,1403.5,954.82
1448,140,736,2017-12-19,False,Approved,1945.43,333.18
1449,31,173,2017-01-03,True,Approved,1403.5,954.82
1450,97,2611,2017-07-01,False,Approved,533.51,400.13
1451,40,2351,2017-11-05,True,Approved,1769.64,108.76
1452,130,422,2017-07-03,True,Approved,1172.78,1043.77
1453,619,1612,2017-10-24,True,Approved,1812.75,582.48
1454,31,2608,2017-12-13,True,Approved,1403.5,954.82
1455,109,1761,2017-09-03,False,Approved,945.04,507.58
1456,135,1957,2017-05-01,False,Approved,1807.45,778.69
1457,420,792,2017-01-28,True,Approved,1216.14,1082.36
1458,186,3208,2017-05-14,False,Approved,1873.97,863.95
1459,116,874,2017-05-14,False,Approved,1810.0,1610.9
1460,235,163,2017-07-06,False,Approved,1311.44,1167.18
1461,28,3468,2017-03-26,False,Approved,360.4,270.3
1462,1373,3101,2017-10-06,True,Approved,1810.0,1610.9
1463,81,1957,2017-08-05,True,Approved,1071.23,380.74
1464,113,1477,2017-10-14,True,Approved,1873.97,863.95
1465,235,1659,2017-05-20,False,Approved,1311.44,1167.18
1466,359,1700,2017-08-24,False,Approved,1240.31,795.1
1467,619,1894,2017-08-27,False,Approved,1812.75,582.48
1468,31,257,2017-09-16,True,Approved,1403.5,954.82
1469,132,325,2017-05-13,False,Approved,1065.03,230.09
1470,44,1104,2017-12-19,False,Approved,1894.19,598.76
1471,200,1647,2017-05-18,False,Approved,533.51,400.13
1472,20,2715,2017-06-27,True,Approved,499.53,388.72
1473,117,1016,2017-02-20,True,Approved,1775.81,1580.47
1474,708,1611,2017-10-05,False,Approved,958.74,748.9
1475,14,2629,2017-06-17,True,Cancelled,1765.3,709.48
1476,150,1939,2017-06-13,False,Approved,230.91,173.18
1477,227,1699,2017-09-03,False,Approved,1163.89,589.27
1478,231,2954,2017-12-14,True,Approved,748.17,448.9
1479,199,1554,2017-09-06,True,Approved,1890.39,260.14
1480,5,2711,2017-10-28,True,Approved,1538.99,829.65
1481,150,2461,2017-04-23,True,Approved,230.91,173.18
1482,199,2999,2017-01-16,False,Approved,1890.39,260.14
1483,523,2702,2017-12-11,True,Approved,1227.34,770.89
1484,109,1591,2017-06-12,False,Approved,945.04,507.58
1485,209,1461,2017-12-12,False,Approved,1483.2,99.59
1486,160,85,2017-01-18,True,Approved,792.9,594.68
1487,121,604,2017-05-13,True,Approved,1777.8,820.78
1488,186,695,2017-06-19,True,Approved,1873.97,863.95
1489,353,1601,2017-08-15,True,Approved,2083.94,675.03
1490,125,251,2017-11-05,True,Approved,795.34,101.58
1491,16,1081,2017-12-18,True,Approved,1555.58,818.01
1492,82,1623,2017-12-28,False,Approved,183.86,137.9
1493,25,244,2017-06-19,True,Approved,1469.44,596.55
1494,146,3219,2017-04-26,False,Approved,544.05,376.84
1495,48,3330,2017-08-03,True,Approved,235.63,125.07
1496,132,2755,2017-12-02,True,Approved,1065.03,230.09
1497,207,2346,2017-04-08,True,Approved,2005.66,1203.4
1498,723,2358,2017-12-27,True,Approved,1274.93,764.96
1499,542,1942,2017-07-27,False,Approved,980.37,234.43
1500,9,3371,2017-08-18,True,Approved,1231.15,161.6
1501,602,2457,2017-01-15,False,Approved,1777.8,820.78
1502,183,1063,2017-04-24,True,Approved,1842.92,1105.75
1503,190,2167,2017-04-07,False,Approved,774.53,464.72
1504,84,2382,2017-05-10,True,Approved,290.62,215.14
1505,419,337,2017-01-18,False,Approved,742.54,667.4
1506,50,3438,2017-03-12,True,Approved,1240.31,795.1
1507,1,2985,2017-05-26,True,Approved,2091.47,388.92
1508,23,3290,2017-08-11,True,Approved,1538.99,829.65
1509,16,2065,2017-04-30,False,Approved,1555.58,818.01
1510,418,345,2017-04-29,False,Approved,1231.15,161.6
1511,190,1205,2017-01-16,True,Approved,774.53,464.72
1512,249,461,2017-10-08,True,Approved,1762.96,950.52
1513,144,1326,2017-01-24,True,Approved,980.37,234.43
1514,190,1171,2017-08-23,False,Approved,774.53,464.72
1515,263,3228,2017-04-28,True,Approved,1577.53,826.51
1516,73,1140,2017-12-10,False,Approved,183.86,137.9
1517,97,339,2017-11-02,True,Approved,533.51,400.13
1518,108,2550,2017-12-03,False,Approved,1812.75,582.48
1519,619,1028,2017-07-10,False,Approved,1812.75,582.48
1520,850,453,2017-06-05,True,Approved,360.4,270.3
1521,200,2114,2017-07-08,True,Approved,290.62,215.14
1522,109,1559,2017-04-28,False,Approved,1289.85,74.51
1523,166,2933,2017-09-26,False,Approved,363.01,290.41
1524,150,2151,2017-05-05,,Approved,230.91,173.18
1525,496,909,2017-04-12,False,Approved,1024.66,614.8
1526,113,286,2017-07-28,False,Approved,1873.97,863.95
1527,18,559,2017-12-24,True,Approved,1807.45,778.69
1528,78,3017,2017-04-15,False,Approved,1179.0,707.4
1529,350,1477,2017-03-18,True,Approved,1061.56,733.58
1530,267,1210,2017-12-13,True,Approved,1636.9,44.71
1531,44,3340,2017-09-08,False,Approved,1894.19,598.76
1532,64,3204,2017-11-17,False,Approved,1216.14,1082.36
1533,78,3319,2017-06-26,False,Approved,1179.0,707.4
1534,12,3004,2017-04-30,True,Approved,1057.51,154.4
1535,12,1458,2017-02-26,False,Approved,1057.51,154.4
1536,589,1290,2017-11-16,True,Approved,569.56,528.43
1537,67,940,2017-08-29,False,Approved,1129.13,677.48
1538,207,93,2017-10-12,False,Approved,2005.66,1203.4
1539,0,109,2017-10-02,True,Approved,71.49,53.62
1540,8,229,2017-10-18,False,Approved,1071.23,380.74
1541,332,977,2017-11-19,True,Approved,1280.28,829.51
1542,28,2797,2017-10-16,False,Approved,360.4,270.3
1543,77,626,2017-01-18,True,Approved,1073.07,933.84
1544,16,2355,2017-05-12,False,Approved,1555.58,818.01
1545,1022,578,2017-03-12,True,Approved,1198.46,381.1
1546,105,1134,2017-05-01,True,Approved,495.72,297.43
1547,25,935,2017-05-10,False,Approved,1469.44,596.55
1548,113,2375,2017-03-15,True,Approved,1873.97,863.95
1549,82,240,2017-09-14,False,Approved,183.86,137.9
1550,221,1208,2017-10-14,True,Approved,1703.52,1516.13
1551,27,124,2017-04-17,False,Approved,574.64,459.71
1552,231,1328,2017-12-14,True,Approved,748.17,448.9
1553,496,842,2017-10-23,,Approved,1024.66,614.8
1554,18,787,2017-01-24,True,Approved,1292.84,13.44
1555,1017,748,2017-11-14,True,Approved,1555.58,818.01
1556,91,2776,2017-10-30,,Approved,1945.43,333.18
1557,140,1213,2017-01-24,True,Approved,1945.43,333.18
1558,353,787,2017-06-18,False,Approved,2083.94,675.03
1559,125,2747,2017-10-06,True,Approved,795.34,101.58
1560,64,182,2017-03-12,True,Approved,1216.14,1082.36
1561,43,1545,2017-12-28,True,Approved,1289.85,74.51
1562,56,1619,2017-09-07,True,Approved,1635.3,993.66
1563,292,64,2017-04-20,True,Approved,227.88,136.73
1564,175,3153,2017-08-25,False,Approved,1762.96,950.52
1565,230,1449,2017-09-13,True,Approved,1793.43,248.82
1566,201,2906,2017-10-01,False,Approved,688.63,612.88
1567,889,282,2017-10-22,True,Approved,1386.84,1234.29
1568,191,3081,2017-03-17,False,Approved,230.91,173.18
1569,1,2901,2017-05-10,True,Approved,2091.47,388.92
1570,132,1129,2017-04-11,True,Approved,1065.03,230.09
1571,9,3199,2017-06-30,True,Approved,1231.15,161.6
1572,333,1807,2017-06-09,True,Approved,774.53,464.72
1573,60,2027,2017-09-29,True,Approved,12.01,7.21
1574,62,1725,2017-08-06,False,Approved,1403.5,954.82
1575,850,2347,2017-07-29,True,Approved,360.4,270.3
1576,693,2420,2017-05-05,True,Approved,416.98,312.74
1577,132,2231,2017-10-14,True,Approved,1065.03,230.09
1578,20,3075,2017-02-27,False,Approved,499.53,388.72
1579,35,1026,2017-05-26,True,Approved,1415.01,1259.36
1580,50,2598,2017-02-02,False,Approved,1240.31,795.1
1581,139,204,2017-07-10,True,Approved,1274.93,764.96
1582,208,2058,2017-09-01,True,Approved,1415.01,1259.36
1583,44,545,2017-05-16,True,Approved,1894.19,598.76
1584,589,656,2017-10-20,True,Approved,569.56,528.43
1585,210,596,2017-10-06,True,Approved,1458.17,874.9
1586,275,133,2017-01-04,True,Approved,575.27,431.45
1587,267,1778,2017-01-16,True,Approved,1636.9,44.71
1588,109,2149,2017-11-23,False,Approved,1289.85,74.51
1589,2,2434,2017-11-09,True,Approved,1793.43,248.82
1590,27,1316,2017-04-11,False,Approved,574.64,459.71
1591,124,2251,2017-06-07,True,Approved,575.27,431.45
1592,71,770,2017-11-11,False,Approved,1769.64,108.76
1593,40,534,2017-04-06,False,Approved,1769.64,108.76
1594,112,2923,2017-03-23,True,Approved,358.39,215.03
1595,67,3270,2017-01-18,True,Approved,1129.13,677.48
1596,89,2604,2017-10-05,True,Approved,478.16,298.72
1597,76,2948,2017-05-05,False,Approved,175.89,131.92
1598,3,1935,2017-01-15,True,Approved,1198.46,381.1
1599,125,3055,2017-05-20,False,Approved,795.34,101.58
1600,16,3228,2017-11-20,True,Approved,1555.58,818.01
1601,160,1178,2017-07-30,False,Approved,792.9,594.68
1602,249,1974,2017-08-02,True,Approved,1762.96,950.52
1603,941,3321,2017-09-25,False,Approved,1775.81,1580.47
1604,55,2944,2017-02-23,True,Approved,1720.7,1531.42
1605,25,134,2017-09-06,False,Approved,1469.44,596.55
1606,210,1847,2017-08-08,True,Approved,1458.17,874.9
1607,330,349,2017-01-30,False,Approved,586.45,521.94
1608,3,1884,2017-01-05,False,Approved,1198.46,381.1
1609,78,1241,2017-09-18,False,Approved,1179.0,707.4
1610,509,2260,2017-12-13,False,Approved,1228.07,400.91
1611,249,837,2017-06-06,True,Approved,1762.96,950.52
1612,212,3433,2017-03-14,True,Approved,1148.64,689.18
1613,74,3461,2017-01-07,False,Approved,912.52,141.4
1614,450,635,2017-07-25,False,Approved,543.39,407.54
1615,359,3447,2017-01-16,True,Approved,1240.31,795.1
1616,1,3040,2017-01-19,True,Cancelled,2091.47,388.92
1617,688,1390,2017-01-31,False,Approved,1661.92,1479.11
1618,45,2871,2017-05-29,False,Approved,1163.89,589.27
1619,90,2024,2017-04-18,False,Approved,1024.66,614.8
1620,190,1642,2017-03-01,False,Approved,774.53,464.72
1621,147,1302,2017-05-15,False,Approved,1386.84,1234.29
1622,929,736,2017-09-07,,Approved,175.89,131.92
1623,194,2782,2017-02-14,False,Approved,586.45,521.94
1624,125,207,2017-03-15,True,Approved,795.34,101.58
1625,166,2610,2017-09-09,True,Approved,363.01,290.41
1626,68,666,2017-10-04,False,Approved,2091.47,388.92
1627,117,3156,2017-01-31,False,Approved,1775.81,1580.47
1628,149,466,2017-05-22,False,Approved,742.54,667.4
1629,4,2160,2017-05-10,False,Approved,1765.3,709.48
1630,57,1977,2017-10-31,False,Approved,100.35,75.26
1631,6,3292,2017-03-04,True,Approved,60.34,45.26
1632,91,2684,2017-11-17,True,Approved,1945.43,333.18
1633,144,3169,2017-05-09,False,Approved,980.37,234.43
1634,291,1103,2017-02-06,False,Approved,1977.36,1759.85
1635,79,830,2017-05-01,True,Approved,958.74,748.9
1636,34,966,2017-12-17,False,Approved,543.39,407.54
1637,12,2094,2017-06-01,False,Approved,1057.51,154.4
1638,227,901,2017-07-26,True,Approved,1163.89,589.27
1639,160,1867,2017-04-08,False,Approved,792.9,594.68
1640,94,307,2017-08-08,False,Approved,441.49,84.99
1641,160,98,2017-08-11,False,Approved,792.9,594.68
1642,25,2740,2017-08-29,False,Approved,1469.44,596.55
1643,554,2867,2017-09-26,False,Approved,945.04,507.58
1644,139,433,2017-05-11,True,Cancelled,1274.93,764.96
1645,201,450,2017-10-09,False,Approved,688.63,612.88
1646,13,523,2017-04-16,True,Approved,1661.92,1479.11
1647,1,794,2017-08-09,False,Approved,2091.47,388.92
1648,25,1866,2017-10-05,False,Approved,1469.44,596.55
1649,374,1756,2017-08-25,True,Approved,1362.99,57.74
1650,109,2322,2017-04-11,True,Approved,945.04,507.58
1651,109,2438,2017-02-01,False,Approved,945.04,507.58
1652,42,1396,2017-03-18,True,Approved,642.31,513.85
1653,721,230,2017-04-02,False,Approved,1057.51,154.4
1654,136,1972,2017-10-05,False,Approved,571.27,
1655,43,2757,2017-06-15,False,Approved,1289.85,74.51
1656,97,58,2017-06-23,True,Approved,533.51,400.13
1657,105,704,2017-10-11,True,Approved,495.72,297.43
1658,98,1201,2017-02-26,False,Approved,569.56,528.43
1659,42,2869,2017-04-29,False,Approved,642.31,513.85
1660,217,2907,2017-06-03,False,Approved,1894.19,598.76
1661,330,1713,2017-09-07,False,Approved,586.45,521.94
1662,145,1396,2017-02-14,True,Approved,416.98,312.74
1663,147,500,2017-01-20,False,Approved,1386.84,1234.29
1664,98,471,2017-11-02,False,Approved,569.56,528.43
1665,34,1024,2017-07-08,True,Approved,543.39,407.54
1666,275,883,2017-01-27,False,Approved,575.27,431.45
1667,10,153,2017-06-30,False,Approved,574.64,459.71
1668,275,1332,2017-03-17,True,Approved,575.27,431.45
1669,74,193,2017-07-04,True,Approved,912.52,141.4
1670,450,1820,2017-05-29,True,Approved,543.39,407.54
1671,200,3020,2017-10-22,True,Approved,533.51,400.13
1672,28,43,2017-07-09,True,Approved,360.4,270.3
1673,353,3336,2017-10-17,False,Approved,2083.94,675.03
1674,55,402,2017-11-04,True,Approved,1720.7,1531.42
1675,723,1200,2017-06-21,False,Approved,1274.93,764.96
1676,330,2281,2017-04-10,True,Approved,586.45,521.94
1677,212,41,2017-04-15,True,Approved,1148.64,689.18
1678,249,1688,2017-06-10,True,Approved,1762.96,950.52
1679,121,3225,2017-12-22,True,Approved,1777.8,820.78
1680,10,3457,2017-02-14,False,Approved,574.64,459.71
1681,136,2733,2017-05-18,False,Approved,294.35,
1682,107,3371,2017-04-30,True,Approved,1992.93,762.63
1683,305,2468,2017-10-07,True,Approved,2005.66,1203.4
1684,723,2714,2017-12-22,True,Approved,1274.93,764.96
1685,91,1057,2017-06-08,False,Approved,1945.43,333.18
1686,267,322,2017-04-03,True,Approved,1636.9,44.71
1687,90,165,2017-10-19,False,Approved,1024.66,614.8
1688,49,1806,2017-09-07,False,Approved,642.7,211.37
1689,209,1329,2017-12-19,False,Cancelled,1483.2,99.59
1690,25,185,2017-12-03,False,Approved,1469.44,596.55
1691,110,3119,2017-09-15,False,Approved,71.16,56.93
1692,50,1932,2017-04-21,True,Approved,1240.31,795.1
1693,105,3327,2017-03-01,False,Approved,495.72,297.43
1694,168,3440,2017-11-28,False,Approved,202.62,151.96
1695,194,1363,2017-04-03,True,Approved,586.45,521.94
1696,139,2273,2017-07-24,True,Approved,1274.93,764.96
1697,73,2421,2017-12-30,True,Approved,183.86,137.9
1698,34,1707,2017-10-13,True,Approved,543.39,407.54
1699,20,168,2017-08-16,True,Approved,499.53,388.72
1700,6,563,2017-05-16,True,Approved,60.34,45.26
1701,420,2266,2017-06-10,False,Approved,1216.14,1082.36
1702,243,1074,2017-01-08,True,Approved,1992.93,762.63
1703,44,1302,2017-01-31,True,Approved,1894.19,598.76
1704,73,1897,2017-07-01,True,Approved,183.86,137.9
1705,350,712,2017-08-15,True,Approved,1061.56,733.58
1706,6,2504,2017-03-21,True,Approved,60.34,45.26
1707,89,1946,2017-04-03,False,Approved,478.16,298.72
1708,25,2650,2017-11-03,False,Approved,1469.44,596.55
1709,3,2107,2017-10-27,False,Approved,1198.46,381.1
1710,1,919,2017-01-11,False,Approved,2091.47,388.92
1711,52,1272,2017-02-17,False,Approved,227.88,136.73
1712,212,1917,2017-09-08,False,Approved,1148.64,689.18
1713,145,1108,2017-04-24,True,Approved,416.98,312.74
1714,91,1459,2017-04-09,True,Approved,1945.43,333.18
1715,51,2306,2017-03-03,False,Approved,1635.3,993.66
1716,132,1263,2017-11-02,False,Approved,1065.03,230.09
1717,688,215,2017-07-23,True,Approved,1661.92,1479.11
1718,109,968,2017-11-25,True,Approved,1289.85,74.51
1719,45,3290,2017-06-18,False,Approved,1163.89,589.27
1720,109,1850,2017-10-01,True,Approved,1289.85,74.51
1721,1,1317,2017-11-19,False,Approved,2091.47,388.92
1722,619,405,2017-10-24,True,Approved,1812.75,582.48
1723,74,1870,2017-11-22,True,Approved,912.52,141.4
1724,333,131,2017-04-19,False,Approved,774.53,464.72
1725,3,832,2017-08-25,True,Approved,1198.46,381.1
1726,568,1669,2017-06-14,False,Approved,1172.78,1043.77
1727,175,1960,2017-01-25,True,Approved,1228.07,400.91
1728,117,480,2017-12-13,False,Approved,1775.81,1580.47
1729,160,929,2017-08-25,False,Approved,792.9,594.68
1730,130,3480,2017-12-14,False,Approved,1172.78,1043.77
1731,44,358,2017-10-21,True,Approved,1894.19,598.76
1732,31,3243,2017-05-11,False,Approved,1403.5,954.82
1733,1732,1879,2017-11-13,True,Approved,202.62,151.96
1734,116,251,2017-03-10,True,Approved,1810.0,1610.9
1735,9,3167,2017-05-11,True,Approved,1231.15,161.6
1736,125,1321,2017-03-06,False,Approved,795.34,101.58
1737,263,1077,2017-12-25,True,Approved,1577.53,826.51
1738,149,1098,2017-10-04,False,Approved,742.54,667.4
1739,1,30,2017-06-16,False,Approved,2091.47,388.92
1740,62,2159,2017-02-20,False,Approved,1403.5,954.82
1741,199,62,2017-05-01,False,Approved,1890.39,260.14
1742,17,1020,2017-08-30,True,Approved,1311.44,1167.18
1743,208,2061,2017-08-20,True,Approved,1415.01,1259.36
1744,29,2616,2017-01-08,False,Approved,642.31,513.85
1745,76,2060,2017-09-06,False,Approved,175.89,131.92
1746,94,3383,2017-03-09,False,Approved,441.49,84.99
1747,107,3417,2017-07-30,False,Approved,1992.93,762.63
1748,929,258,2017-04-19,False,Approved,175.89,131.92
1749,218,2468,2017-06-26,False,Approved,590.26,525.33
1750,889,1021,2017-10-28,True,Approved,1386.84,1234.29
1751,6,2730,2017-11-21,False,Approved,60.34,45.26
1752,4,2769,2017-04-16,True,Approved,1765.3,709.48
1753,136,925,2017-07-25,False,Approved,149.3,
1754,150,2923,2017-08-10,True,Approved,230.91,173.18
1755,209,2844,2017-05-19,False,Approved,1483.2,99.59
1756,11,3083,2017-01-21,False,Approved,71.16,56.93
1757,150,3284,2017-03-27,True,Approved,230.91,173.18
1758,199,2388,2017-03-08,True,Approved,1890.39,260.14
1759,263,139,2017-05-21,True,Approved,1577.53,826.51
1760,48,1561,2017-03-12,True,Approved,235.63,125.07
1761,210,1036,2017-01-29,False,Approved,1458.17,874.9
